Paziente,1700,101,856,807,1386,1500,960,1261,85,1199,944,120,116,499,2040,1120
5,3.3504796,16.36869,11.98875,7.247286,0.4040146,3.960343,1.0634054,5.15446,1.6181388,0.6940479,0.79434043,1.882741,1.852113,1.6773677,2.8016005,3.8226523
12,3.5954304,16.439102,12.0110235,7.072356,0.38106835,3.8821268,1.1088136,5.002502,1.7069025,0.46646428,0.8348606,1.886857,1.8431749,1.6222119,2.736467,3.8069725
15,3.3996787,16.329142,11.904168,7.0666428,0.4161222,3.862059,1.1088854,4.9750204,1.612304,0.4998778,0.80355126,1.8207569,1.8274248,1.612705,2.740201,3.800715
16,3.4355688,16.348745,11.90647,7.0212765,0.4079213,3.8136182,1.1133355,4.9874187,1.5946574,0.49070585,0.828693,1.8780041,1.8152928,1.6126108,2.7423825,3.8071728
17,3.4197683,16.312428,11.824684,7.0851946,0.34614456,3.931169,1.0705835,4.9883957,1.5858574,0.4948895,0.8297942,1.9039149,1.8579564,1.6708217,2.7961388,3.7986155
19,3.5406952,16.343472,11.77932,7.0946064,0.5158782,3.8417678,1.0803217,5.021854,1.6868827,0.4785267,0.9025586,2.1168122,1.8968322,1.7344484,2.8209038,3.8314052
22,3.408103,16.33533,11.952813,7.099169,0.43026996,3.8533173,1.044679,5.005601,1.590625,0.44785345,0.86244184,1.857204,1.8251302,1.6368778,2.7782984,3.8074622
23,3.497088,16.359156,11.996542,7.062004,0.44300973,3.8988628,1.0900422,4.99599,1.6250932,0.5084646,0.85542876,1.8846397,1.8545396,1.6399567,2.7793837,3.8153138
24,3.4783244,16.317097,11.950084,7.0377035,0.54773414,3.856048,1.0956677,4.9361286,1.63134,0.51620245,0.7638152,1.8345947,1.8251665,1.6490407,2.7392468,3.8554344
25,3.3927836,16.305893,11.813466,7.114208,0.3943658,3.9643688,1.0504287,4.994691,1.6102347,0.397465,0.75468785,1.8130906,1.8643897,1.6590185,2.7666678,3.780118
26,3.3828454,16.303944,11.974547,7.0566235,0.39901114,3.8689232,1.0926164,4.9956403,1.5648847,0.46595252,0.8353916,1.82692,1.8410776,1.621005,2.757,3.7640452
27,3.408012,16.317894,11.956341,7.1125984,0.40436542,3.868719,1.0987176,4.985011,1.6111639,0.48513782,0.7839077,1.796042,1.800859,1.6530821,2.7519689,3.8063235
29,3.4581633,16.333696,11.882576,7.1009293,0.44415712,3.901576,1.0617675,4.9973955,1.6393962,0.45658886,0.8416725,1.8465619,1.8389716,1.6477432,2.763483,3.8021607
30,3.4099483,16.324436,12.020609,7.2010956,0.40579164,3.881411,0.92065275,5.1108937,1.6109896,0.47583103,0.81471974,1.8744674,1.9036818,1.6316257,2.7920494,3.8220468
31,3.2377305,16.35722,11.909885,7.2344265,0.37689722,4.0820613,1.0147513,4.9995003,1.5573747,0.47464597,0.8197821,1.7740197,1.8887193,1.715039,2.7908678,3.8233132
33,3.4243631,16.31756,12.012095,7.0854244,0.42489195,3.8718061,1.0718211,4.9868755,1.5852194,0.5300697,0.8166259,1.8881006,1.8498425,1.6281414,2.7403245,3.8439827
35,3.4557638,16.316608,11.977605,7.0567007,0.42969048,3.8685722,1.1033686,4.9783673,1.5788417,0.49212265,0.83741945,1.8310795,1.8342555,1.6510239,2.7688413,3.800171
36,3.4153562,16.334206,11.896588,7.129593,0.42661178,3.87039,1.0924548,5.0304594,1.6017611,0.4887563,0.8222435,1.9205334,1.8539946,1.6834936,2.7876172,3.8332872
38,3.428985,16.340504,12.00554,7.05342,0.42975378,3.855857,1.0936059,4.9716487,1.6036875,0.4899732,0.8099664,1.8210406,1.8134027,1.6308248,2.7429094,3.7922034
39,3.4145489,16.330252,11.88662,7.0958614,0.42993617,3.858976,1.0862583,5.015991,1.595959,0.50330424,0.80886334,1.8394427,1.7933278,1.6415341,2.7676306,3.8309212
40,3.3509827,16.341991,11.815229,7.058428,0.5278566,3.8844037,1.0923828,5.008845,1.574451,0.4378636,0.84030074,1.9012003,1.8313687,1.6258473,2.785452,3.78517
41,3.3436818,16.366894,11.927427,7.06678,0.42536914,3.9149456,1.1053265,4.9984355,1.6331816,0.49173212,0.7813578,1.8413949,1.8606985,1.6288059,2.7735357,3.7850795
42,3.4290614,16.31389,11.859014,6.865967,0.43963218,3.8289113,1.1603531,4.8078732,1.6136239,0.5116241,0.78278524,1.8613508,1.8835118,1.6215382,2.7558184,3.8463368
43,3.4188814,16.357021,11.974132,7.06787,0.4837768,3.8778605,1.1032823,4.944784,1.683249,0.5078726,0.81760794,1.8991013,1.8388398,1.6395898,2.7394295,3.8088531
44,3.5685725,16.427969,11.946504,7.0479727,0.42986763,3.9329114,1.0996464,4.975296,1.6926026,0.53218377,0.8114323,1.8069468,1.8452003,1.634001,2.7599492,3.811082
46,3.4436064,16.337355,11.905604,7.0042467,0.456123,3.893303,1.0471026,4.957154,1.6098411,0.52130795,0.806964,1.8835511,1.845938,1.5885673,2.7530274,3.8086596
47,3.4068227,16.323713,11.98451,7.152376,0.4643154,3.8839402,1.1009649,5.0181837,1.5967147,0.5101329,0.8177232,1.8553724,1.8483028,1.6390619,2.7851954,3.8237848
48,3.5203686,16.272297,12.038203,7.0663347,0.5096861,3.92409,1.0887631,4.991398,1.6160641,0.50660014,0.8180967,1.7620819,1.8360732,1.6344836,2.7762575,3.7778368
50,3.3812337,16.342203,11.952869,7.039016,0.3079077,3.8640242,1.0884675,4.977366,1.6553018,0.48168194,0.83247715,1.8559389,1.8501275,1.6309915,2.7618709,3.8608918
52,3.4273076,16.3061,11.9966955,7.0920715,0.4125384,3.891368,1.088669,4.9909525,1.5850973,0.5261191,0.82739073,1.8097811,1.8286486,1.6324677,2.764112,3.8521552
53,3.3976421,16.328703,11.750471,7.012021,0.4035858,3.9143453,1.0832561,4.967699,1.5805545,0.47658944,0.8218275,1.9283919,1.8841918,1.6505945,2.7725034,3.8154025
54,3.4628935,16.326166,11.989618,7.087824,0.46935833,3.8711958,1.081652,4.9922743,1.5531588,0.49329484,0.8018375,1.818542,1.8146114,1.6241155,2.7481308,3.7726564
56,3.4173584,16.317812,11.926937,7.052267,0.43212223,3.8894525,1.0761343,4.979812,1.5990183,0.49449575,0.8182706,1.8502507,1.8420613,1.6012635,2.7428732,3.7944508
57,3.5178947,16.438091,11.865683,7.041274,0.43997538,3.8529158,1.1072849,4.9668436,1.6915743,0.49932826,0.81672555,1.9373286,1.8179393,1.6329577,2.7644491,3.8186283
58,3.4105783,16.335068,11.854612,7.210248,0.41661882,4.0422726,0.9873811,5.0278697,1.5901856,0.4735452,0.8461321,1.9072595,1.8279951,1.6862707,2.8453112,3.885675
59,3.436222,16.332432,12.056843,7.0314484,0.4032966,3.8508701,1.1130058,4.972054,1.5960057,0.50005734,0.8000818,1.8248816,1.8224175,1.6295285,2.753859,3.8087296
60,3.4192986,16.328583,12.000735,7.0479107,0.4344735,3.8811712,1.0955361,4.9768944,1.5976465,0.50301945,0.8234444,1.8471918,1.836386,1.6143615,2.7543678,3.8069472
61,3.4264898,16.303947,11.766574,7.0843325,0.38014042,3.8902922,1.0226039,4.9819827,1.5636396,0.47677636,0.88279563,1.969821,1.8736742,1.6628649,2.806868,3.7966828
62,3.426166,16.340216,11.961493,7.066803,0.43441153,3.8846526,1.0883802,4.9965577,1.5915821,0.5041194,0.8247549,1.8919754,1.7719889,1.6605644,2.7906122,3.8387632
64,3.4111943,16.326576,12.10494,7.090473,0.21574545,3.9036684,1.0847939,4.9959908,1.5868692,0.49732697,0.8295687,1.7975655,1.8338752,1.6421299,2.7747297,3.8353863
65,3.5037374,16.82658,11.813961,6.9990864,0.596941,3.8787308,1.1102031,4.934,1.936661,0.6461122,0.82005864,1.9252763,1.8922336,1.6478236,2.7731051,3.854669
68,3.4936724,16.310577,11.8182335,7.145195,0.52971196,3.9763336,1.077,4.981575,1.6930544,0.48195076,0.82805425,1.9554,1.8972363,1.708802,2.8056087,3.800321
69,3.416534,16.32056,11.989442,7.113637,0.42380106,3.8952036,1.0768784,5.0225596,1.5811787,0.5030241,0.83537036,1.8202891,1.8137047,1.6385105,2.771402,3.8141422
70,3.3510075,16.315285,11.969635,7.046816,0.38963044,3.8976202,1.1022848,4.9479833,1.6770704,0.5180309,0.7989417,1.7926536,1.8290575,1.6373625,2.7509818,3.7928796
71,3.4201474,16.3087,11.983507,7.0909433,0.4178779,3.9099975,1.095658,5.004665,1.5969791,0.50188935,0.8092032,1.8385868,1.8226731,1.6196222,2.7658997,3.778366
74,3.646525,16.448704,11.930512,7.079031,0.44984746,3.8806772,1.1104659,4.948947,1.7111654,0.50482845,0.8150571,1.8527722,1.8702846,1.6616759,2.7578716,3.8869538
75,3.4137063,16.329224,11.968991,7.049757,0.41800487,3.8482742,1.0958122,5.0064197,1.5835285,0.50234544,0.81641823,1.8703463,1.7973783,1.6077037,2.7540622,3.8108664
76,3.4260073,16.320305,11.910689,7.1770716,0.46951675,3.8896942,1.0220171,5.1507473,1.6257865,0.5469911,0.8280731,1.8889172,1.7902002,1.69032,2.8556724,3.809142
78,3.3845344,16.424664,12.013315,7.0466995,0.5993899,3.8567467,1.1132878,4.9843135,1.6243548,0.54093647,0.80851585,1.8798385,1.8213294,1.6214185,2.752493,3.8195014
79,3.4338617,16.282162,11.962229,7.0963783,0.4837463,3.8293815,1.10715,4.983981,1.6857326,0.4941125,0.77007157,1.7938571,1.8721457,1.623074,2.7555542,3.788488
81,3.416874,16.295797,11.891335,7.0937395,0.41165376,3.878799,1.120891,5.023242,1.5725808,0.4793645,0.80812055,1.8729992,1.8474989,1.6749234,2.784081,3.9321876
82,3.4194841,16.321787,11.951653,7.051153,0.42309833,3.8586712,1.1040426,4.981499,1.5966096,0.49581182,0.8172682,1.8299074,1.8280592,1.6296196,2.761827,3.8028483
84,3.4370122,16.346468,12.066086,7.118083,0.42147458,3.9069362,1.0219601,5.014932,1.6216638,0.5175009,0.85919183,1.8056138,1.813242,1.628581,2.7507439,3.8116398
85,3.2672296,16.436983,11.81616,6.983514,0.6324228,3.891099,1.1323217,4.8957596,1.5754843,0.5472542,0.80906886,1.8941131,1.8482828,1.6445184,2.7493906,3.810112
86,3.2839174,16.299078,11.952669,7.042639,0.36974418,3.9048672,1.112585,4.971433,1.5605175,0.48527503,0.7915279,1.8066802,1.8443692,1.6263766,2.7644172,3.803358
87,3.423193,16.350054,11.930308,7.036849,0.44365323,3.8029337,1.1145786,5.0068026,1.6208789,0.46681273,0.8075767,1.8841166,1.8243845,1.6081157,2.7591057,3.8350058
88,3.4095354,16.316174,11.860254,7.179497,0.4136721,3.9351745,1.0556616,5.015971,1.5923438,0.48615527,0.87467414,2.0098512,1.9033136,1.7554529,2.83285,3.9663343
89,3.4160914,16.323769,11.957341,7.031393,0.43524778,3.87599,1.0996083,4.9675508,1.6168964,0.4873289,0.7882436,1.7900605,1.8175426,1.6367233,2.7491717,3.8049383
90,3.4046474,16.31617,12.010267,7.009243,0.40953088,3.846428,1.0805618,4.9805193,1.6002858,0.447986,0.83065563,1.8525629,1.8398309,1.6234045,2.7614188,3.8163652
91,3.3090568,16.329239,11.960709,7.101509,0.41198468,3.8850956,1.1158351,5.0130134,1.6146843,0.4970044,0.80241495,1.8541074,1.8599794,1.6596184,2.7714329,3.794096
92,3.4176016,16.335089,11.955819,7.0205536,0.41980183,3.8853703,1.1052026,4.967714,1.5956511,0.48448682,0.83382124,1.8930941,1.863009,1.6267495,2.7610807,3.904284
94,3.3896232,16.322262,11.972798,6.996271,0.41147614,3.825101,1.1184145,4.9693403,1.5898476,0.5063151,0.8202469,1.8878851,1.829874,1.609139,2.7441535,3.8077302
95,3.4146786,16.326752,11.949025,7.0706654,0.41950846,3.8526268,1.1333841,4.978829,1.5771401,0.50146973,0.80795056,1.9144323,1.8436902,1.6068249,2.7479873,3.7915835
96,3.5129886,16.39732,11.9974375,7.10174,0.57171273,3.9073038,1.0865539,4.966405,1.6508443,0.51616716,0.81369096,1.7744155,1.8292458,1.6428592,2.7672691,3.808926
98,3.4226775,16.320906,11.95336,7.0775766,0.45786572,3.8810081,1.0783232,5.0323386,1.6056619,0.51098645,0.79493815,1.8733125,1.8266256,1.6219544,2.7759805,3.8061156
100,3.431171,16.363815,11.767238,7.1169653,0.40677655,3.8827057,1.1043864,4.9920373,1.6365983,0.45209312,0.8235058,1.9500527,1.8693976,1.697077,2.771122,3.8845568
101,3.4392104,16.32584,11.978344,7.0861664,0.44543695,3.8483229,1.0771483,4.9739957,1.5960846,0.5173427,0.82137996,1.8510671,1.8154955,1.6405182,2.7301693,3.8202863
102,3.4183216,16.320053,11.936163,7.095601,0.43862283,3.9122581,1.0490283,4.988039,1.6192772,0.5138633,0.8238415,1.93781,1.8663564,1.6269832,2.7448893,3.858768
103,3.4364996,16.32328,11.938872,7.0409765,0.41669202,3.918223,1.0832857,4.9978933,1.6009359,0.53534055,0.8233612,1.839591,1.8329928,1.626802,2.7801118,3.805428
104,3.4296474,16.334368,11.949221,7.0333204,0.4354248,3.915317,1.1009272,4.968505,1.6156447,0.5306908,0.8252724,1.8297014,1.8591008,1.630445,2.7550025,3.8748875
105,3.428391,16.325628,11.86933,7.0452137,0.4294033,3.8622446,1.1172863,4.980757,1.5940535,0.49462807,0.81303805,1.9024601,1.830209,1.6577992,2.7735782,3.8909206
106,3.4234753,16.346464,12.015412,7.030431,0.44101393,3.8749895,1.1021928,4.9711227,1.6034446,0.4874587,0.8264218,1.8569615,1.8206666,1.6044819,2.74789,3.8118973
107,3.4298859,16.320023,11.859578,7.1142416,0.4272858,3.8017597,1.0384153,5.00649,1.603219,0.48395872,0.80814224,1.8713226,1.8488538,1.6936965,2.7283182,3.838017
108,3.397203,16.315365,11.919362,7.064392,0.43062818,3.8970299,1.0469292,4.974986,1.6021492,0.53191495,0.8208807,1.8761101,1.8683279,1.636497,2.751473,3.831039
109,3.3766809,16.351032,11.973383,7.024748,0.34648323,3.9319153,1.0964755,5.011573,1.5536196,0.47727215,0.81579393,1.8434558,1.8898644,1.6418977,2.774508,3.8202577
110,3.4000735,16.327158,11.89272,7.1925697,0.4211855,3.8321471,1.0057691,5.0351353,1.5849109,0.49825764,0.79887277,1.8980007,1.8293841,1.6861498,2.7528586,3.8136005
111,3.3893175,16.30331,11.930091,7.062089,0.44942188,3.8898673,1.0942518,4.992529,1.5436947,0.50830185,0.8386143,1.9233899,1.8382573,1.6114197,2.7680302,3.7913284
112,3.4923496,16.3223,11.905513,7.088376,0.47178376,3.8830104,1.0749665,5.018051,1.6106722,0.5314481,0.7746329,1.8535457,1.740381,1.6705751,2.7761536,3.823348
113,3.3809419,16.367533,12.008418,7.0376234,0.43533814,3.866065,1.1023272,4.9695334,1.5949783,0.53659475,0.8310706,1.838659,1.8346498,1.621417,2.753049,3.8015718
114,3.4098096,16.330065,11.987618,6.9742107,0.42092395,3.8637195,1.0446104,4.9179573,1.59409,0.496778,0.8321274,1.7971449,1.8216419,1.6084166,2.742682,3.7944455
115,3.4330134,16.329529,12.000389,7.0727158,0.39952564,3.8590827,1.156654,5.0029325,1.601888,0.5191431,0.8046128,1.9135938,1.8289919,1.6307845,2.777791,3.8156624
116,3.4051714,16.326376,11.941241,7.024621,0.43815112,3.845415,1.0608422,4.9668765,1.5918143,0.4930277,0.85099477,1.8693686,1.8753417,1.6358566,2.7843857,3.7898588
117,3.4038796,16.341047,11.962689,7.0436735,0.41428506,3.8675218,1.1186174,4.96789,1.596317,0.5021554,0.8149336,1.8818719,1.8549387,1.6425319,2.774477,3.8172874
118,3.4016037,16.347202,11.754068,7.2837524,0.4107983,4.0782747,0.98942435,5.020792,1.5949087,0.43602931,0.845504,1.7560616,1.9411993,1.7440734,2.8326283,3.8695078
119,3.436664,16.308475,11.93906,7.071579,0.4340459,3.8893433,1.0794293,4.997073,1.6008914,0.51374733,0.8045173,1.872458,1.8515811,1.6590407,2.7673125,3.8574266
120,3.3215437,16.330688,11.796206,7.0754566,0.4352808,3.8478236,1.0991298,4.993435,1.5927863,0.46943593,0.81735677,1.9902806,1.8630779,1.6542082,2.740263,3.9170809
123,3.3821654,16.317509,11.946495,7.0347013,0.42200017,3.8717728,1.1012148,4.9689207,1.599514,0.48880053,0.8253928,1.8567934,1.8426151,1.6141338,2.7426367,3.8075619
124,3.4167314,16.331114,11.958752,7.0608807,0.4343543,3.893188,1.102475,4.9889293,1.6057005,0.49945593,0.8272061,1.861579,1.8295074,1.6155136,2.7542405,3.8267117
126,3.453454,16.371712,11.926945,7.073436,0.41623056,3.915515,1.0703524,4.998445,1.6186762,0.5008528,0.84243935,1.9712789,1.8682582,1.6420712,2.7911863,3.8090253
127,3.4151268,16.328728,11.804668,7.085602,0.43597364,3.9965124,1.051813,5.0150495,1.5878155,0.48362947,0.886684,1.9366984,1.9951785,1.6993151,2.8526897,3.8666086
128,3.4278493,16.340633,11.99532,7.0744457,0.43944764,3.887371,1.0964631,5.003562,1.6176631,0.48113215,0.85329825,1.8754082,1.8403671,1.6297684,2.761868,3.8236475
129,3.4308753,16.326292,11.769784,6.9032164,0.4414537,3.8009877,0.9783548,4.857374,1.5985134,0.48221374,0.80649406,1.9543028,1.9031296,1.7073951,2.7751288,3.9083009
133,3.3573546,16.35308,12.113829,7.0670624,0.3280846,3.8604918,1.0799264,4.973513,1.6150866,0.48356497,0.8223899,1.8437617,1.8415735,1.6316743,2.7484293,3.8188186
135,3.38913,16.315044,11.965643,7.1011534,0.37920308,3.8644304,1.0191158,4.867875,1.5890517,0.47943997,0.77682585,1.8500397,1.9861131,1.6877723,2.7841635,3.8089614
136,3.4121542,16.310015,11.946877,7.027418,0.427073,3.8507137,1.1272963,4.9839,1.5735569,0.5250312,0.8170634,1.8669791,1.8470106,1.6057124,2.7543373,3.834148
137,3.4659867,16.34931,11.884768,7.0629807,0.30664325,3.9315443,1.1089963,4.9838147,1.6101809,0.50286186,0.8258104,1.8080597,1.839309,1.6426034,2.770249,3.8127718
138,3.534451,16.33038,12.009162,7.047744,0.34267497,3.8928108,1.1132826,5.000101,1.6585977,0.51289666,0.83081764,1.8228762,1.8663316,1.623096,2.784474,3.7988935
139,3.4108357,16.330038,11.979629,7.063136,0.44096446,3.8739595,1.1040825,4.9959354,1.5994594,0.500828,0.8237658,1.8791604,1.8279161,1.6203308,2.7600136,3.8134327
141,3.4241943,16.337557,11.816874,7.091811,0.38720715,3.907493,1.0795695,4.9729958,1.6297576,0.4728197,0.7960654,1.9567423,1.9030869,1.6968913,2.7736163,3.8052716
142,3.3990083,16.309036,11.997173,7.1011076,0.3954624,3.8705926,1.0729302,5.004666,1.5802891,0.4863615,0.809889,1.8472986,1.8404062,1.6295829,2.7566934,3.7927709
144,3.3817334,16.363546,12.010282,6.994899,0.45133758,3.8927565,1.0913504,4.939813,1.7518127,0.51365554,0.8128206,1.85776,1.8227065,1.6370187,2.7480502,3.8456259
146,3.3803,16.323563,11.992933,7.0721836,0.33116686,3.9378963,1.0992836,4.992055,1.5717816,0.48688042,0.8090126,1.8080559,1.851835,1.631741,2.7688193,3.814941
147,3.3482833,16.348675,11.902729,7.0590534,0.41592216,3.8748455,1.0796932,4.9949355,1.5872135,0.50594246,0.81121117,1.8223538,1.8479257,1.6316705,2.762518,3.7885723
149,3.4231415,16.485569,12.039251,6.999771,0.6334727,3.8530087,1.0996641,4.9456763,1.8202424,0.50293744,0.77771467,1.8374343,1.8146152,1.6078038,2.7241778,3.8402534
150,3.5074577,16.317791,11.923444,7.087928,0.30936694,3.901307,1.0780724,5.016881,1.614624,0.46265328,0.84360904,1.8424892,1.8448036,1.6752567,2.8084326,3.986546
153,3.3834572,16.325092,11.848031,7.0926456,0.41415572,3.8541098,1.108369,5.004295,1.6235981,0.4899572,0.81303173,1.9163518,1.8480604,1.6886568,2.7695775,3.826046
155,3.4146318,16.325468,11.895585,7.131386,0.4394257,3.8448763,1.0768844,4.99169,1.6131411,0.5122043,0.8401614,1.8441331,1.872746,1.6443086,2.735478,3.8502336
158,3.4135275,16.317163,12.0230875,7.0049505,0.42671824,3.894741,1.0986327,5.0397115,1.616282,0.5332364,0.8090833,1.86833,1.8752184,1.6059089,2.77639,3.8070774
159,3.4342217,16.321564,11.928764,7.0435286,0.42231822,3.8683076,1.1068789,4.97212,1.5940189,0.50980246,0.8162622,1.8325596,1.8127697,1.6184101,2.762392,3.8417048
161,3.41366,16.262836,11.901303,7.0875835,0.39537954,3.913209,1.1025895,4.996167,1.6149912,0.46152842,0.77435595,1.8964806,1.829859,1.6441967,2.7676334,3.8083534
163,3.4072666,16.332737,11.851761,7.1093245,0.41905344,4.012982,1.0448209,4.992741,1.6211634,0.46402562,0.9041973,1.9221399,1.9336171,1.6843586,2.809165,3.8255386
166,3.4509177,16.319342,11.898538,7.0522127,0.40447283,3.8489866,1.0931033,4.996437,1.6117663,0.48225284,0.8320394,1.9438007,1.8463678,1.6382849,2.7499962,3.8140578
168,3.435906,16.333569,11.928802,7.001807,0.40379333,3.8474045,1.1015731,4.9227743,1.6028867,0.50435376,0.82604355,1.8337269,1.8774762,1.6195529,2.7566037,3.838748
169,3.4486122,16.26989,11.935713,6.9929066,0.38221085,3.9414797,1.140829,4.997118,1.6182826,0.5440465,0.81464607,1.8175116,1.8145497,1.6301327,2.7786446,3.8744106
170,3.3996778,16.355967,11.920673,7.043687,0.38856173,3.844635,1.1494337,4.97854,1.6054225,0.49442875,0.79753214,1.8241138,1.8206635,1.598525,2.7468157,3.804183
171,3.3805366,16.32935,11.955328,7.125141,0.40626025,3.9742417,1.0408429,5.0220394,1.585774,0.47713292,0.83117205,1.7835693,1.8148587,1.6354437,2.808436,3.8250523
175,3.40413,16.324081,11.932578,7.120021,0.46843147,3.740191,0.91145575,4.9658966,1.5921121,0.48417175,0.77747756,1.8099685,1.8939638,1.654571,2.7057576,3.8168764
176,3.3705606,16.322216,11.9854,7.006667,0.41306233,3.7979202,1.1151625,4.9932647,1.5825734,0.47731316,0.834266,1.9051831,1.8409777,1.618788,2.7706885,3.7895846
178,3.394652,16.323437,11.986459,7.0874166,0.41936266,3.885097,1.089218,4.9988728,1.6055565,0.49604535,0.8307125,1.8002405,1.822536,1.6439586,2.7598162,3.8267355
182,3.4176297,16.326942,11.849913,7.121196,0.44261837,3.893776,1.0803941,5.0029926,1.6122551,0.49488723,0.8241971,1.8965344,1.8493245,1.6551323,2.784452,3.7703686
183,3.3652244,16.321978,11.770074,7.031578,0.4023069,3.8847528,1.0861663,4.969061,1.5710518,0.4818976,0.83483344,1.8909392,1.8490212,1.6294942,2.7613368,3.8530803
188,3.4755516,16.36911,11.934243,7.021373,0.39778304,3.8973165,1.0934523,4.964431,1.6510327,0.54497385,0.83459836,1.8552558,1.8482401,1.6273973,2.7863674,3.8247066
189,3.4663787,16.326735,12.012186,6.995474,0.44199562,3.878532,1.1453265,4.9460707,1.5803871,0.5092524,0.80539304,1.82039,1.8776748,1.6355917,2.7535644,3.82231
190,3.4273052,16.330835,11.92831,7.011921,0.40950954,3.864965,1.0798081,4.9393463,1.6076026,0.5509361,0.8040784,1.8622918,1.8694131,1.6227155,2.7368007,3.825148
193,3.419516,16.320107,11.916199,7.051017,0.4615965,3.8975072,1.0506271,4.969904,1.5621736,0.49183464,0.82529026,1.8586483,1.902833,1.6394238,2.7438507,3.7925048
197,3.4160657,16.325089,11.962716,7.0693874,0.4123646,3.8969727,1.0476283,4.969935,1.580421,0.5129148,0.81902474,1.8259058,1.8276546,1.6282067,2.7461362,3.8211627
199,3.4391174,16.315014,11.979211,7.0167723,0.4611392,3.8135023,1.1239339,4.9375987,1.6244528,0.5348964,0.7785688,1.8087664,1.8239706,1.6368692,2.7363477,3.833096
200,3.4417162,16.314732,12.004808,7.0310125,0.49038124,3.8785768,1.0922168,4.926096,1.6695702,0.50392294,0.8217527,1.7775269,1.8618083,1.6298697,2.7544546,3.811027
205,3.4645314,16.338947,11.905271,7.0357313,0.43411517,3.888009,1.1295446,4.95851,1.6445911,0.5077946,0.80696684,1.9545221,1.8820505,1.6627879,2.7832289,4.072816
