Paziente,770,89,1172,926,984,424,116,587,345,740,408,306,118,355,903,42,1901,1073,420,874
98,0.0,0.63082993,0.0,0.30793333,0.7115421,0.1885525,0.34192795,0.095623195,0.0,0.07500383,0.12066415,0.1955564,0.42397398,0.0,0.1730326,0.16300316,0.0,0.47318172,0.08930352,0.254075
100,0.0,0.20432404,0.120146856,0.06443001,0.39104652,0.08632367,0.4433043,0.33424523,0.03130606,0.09951612,0.033801105,0.09010036,0.33864218,0.020189598,0.072952986,0.28510934,0.051273085,0.0,1.2626348,0.2796005
101,0.0955165,0.3716842,0.0,0.19728778,0.40038207,0.24585465,0.54707247,0.10395785,0.0,0.454506,0.28858536,0.1873948,0.5338425,0.0,0.16619399,0.19772318,0.11557328,0.18890712,0.23790506,0.4259209
102,0.047993645,0.2851414,0.8520391,0.35845852,0.57004267,0.46991694,0.41967422,0.41182274,0.2419439,0.42454776,0.38735119,0.12013656,0.29082146,0.13540189,0.3693303,0.6111085,0.10763405,0.29340705,1.2164912,0.47769344
103,0.0108301565,0.6757173,0.0,0.4339456,0.40203428,0.23181507,0.124782786,0.079201326,0.098199315,0.03871794,0.3200958,0.28401163,0.044437326,0.24618994,0.19897293,0.3318379,0.28158873,0.18053192,0.14321892,0.04604712
104,0.10276559,0.30991083,0.0,0.037854046,0.35094464,0.17645368,0.36365926,0.19523019,0.21824428,0.17571166,0.19367331,0.17921042,0.0888731,0.45986664,0.37747356,0.40199232,0.2646946,0.10931214,0.43058664,0.517478
105,0.2407969,0.2193493,0.6276071,0.11098419,0.43381745,0.46886653,0.45964718,0.30358717,0.11460989,0.45472798,0.31003213,0.10740803,0.32401583,0.30252254,0.33955088,0.7328979,0.28685123,0.059483893,1.8943222,0.3708486
106,0.1511784,0.56201863,0.0,0.58526266,0.49031138,0.36928108,0.29466808,0.041019805,0.031053782,0.0,0.23646323,0.44989058,0.3339341,0.18320544,0.002367925,0.27519238,0.0,0.19099367,0.0,0.19764005
107,0.0,0.17863336,0.53764284,0.0,0.29184464,0.50351745,0.66497797,0.8065075,0.1597588,0.3935581,0.11265381,0.1370813,0.77137923,0.1161312,0.09335153,0.48826176,0.15878324,0.0,1.6027908,0.5151403
108,0.35072494,0.0,0.0,0.0,0.36968198,0.17472506,0.45785195,0.47410196,0.2584573,0.18082404,0.11184548,0.18547726,0.56515205,0.3900506,0.13848181,0.3669055,0.10620027,0.10368606,0.48160934,0.21031834
109,0.34931672,0.20344213,0.0,0.15689953,0.34027058,0.35917804,0.5925874,0.43772906,0.042783536,0.18846455,0.112995446,0.14798824,0.54257876,0.19402076,0.046183832,0.5497082,0.020523876,0.12680978,0.36696708,0.3057943
110,0.43376005,0.20094937,0.13764489,0.20781381,0.46995807,0.21644676,0.5217112,0.2731822,0.017858185,0.2341643,0.26446474,0.26634097,0.47128904,0.08717069,0.13069977,0.5125585,0.08897817,0.13427511,0.7523611,0.53791785
111,0.0,0.0,0.0,0.0,0.27306443,0.18657482,0.3861283,0.2911623,0.09948061,0.09919384,0.12167023,0.13041507,0.6102376,0.017080091,0.111686006,0.19096503,0.18053521,0.032541312,0.92225385,0.20143656
112,0.24565527,0.07864472,0.37342924,0.05069132,0.23074389,0.26259914,0.38068235,0.19678326,0.15629327,0.3207433,0.2355722,0.1309986,0.06611013,0.17810605,0.35046005,0.33321446,0.0,0.100187175,0.51441133,0.6043782
113,0.11392774,0.5132748,0.18796286,0.10690141,0.30325183,0.101304464,0.5368939,0.64478,0.3489883,0.13317546,0.18570441,0.22853157,0.5126276,0.5073164,0.19191423,0.27770537,0.355329,0.011795029,0.35853714,0.0
114,0.097482756,0.1598694,0.21869764,0.35296458,0.4635924,0.3256251,0.26060006,0.22226486,0.080412425,0.17061594,0.26589203,0.19986755,0.08912356,0.29755187,0.15166661,0.21098614,0.16692047,0.19090861,0.2806041,0.0
115,0.23767951,0.2459997,0.0,0.2509861,0.5028983,0.0,0.6283388,0.009339299,0.24947554,0.0,0.15283442,0.18336844,0.19874808,0.44129968,0.51522106,0.491126,0.030529223,0.1667682,0.22315863,0.0
116,0.0,0.09361708,0.0,0.2521963,0.2542498,0.2633245,0.07204367,0.087315366,0.0,0.15792018,0.15788205,0.10914563,0.05054687,0.0,0.080463,0.07559083,0.081965216,0.0061435103,0.39609233,0.46290767
117,0.28221127,0.0761624,0.0,0.2085598,0.25611237,0.2799665,0.27066708,0.2989026,0.03347688,0.14070567,0.47114262,0.23693714,0.29967743,0.28129733,0.15913531,0.38481683,0.12209868,0.10499234,0.6054616,0.38071913
118,0.27369246,0.10251576,0.8529465,0.06503239,0.25307268,0.6471532,0.28126067,0.6367681,0.32908258,0.20941642,0.1002357,0.08839786,0.22705734,0.5642611,0.025163887,0.46117926,0.3466608,0.0,1.1641462,0.24398698
119,0.6322154,0.29129922,0.3291647,0.0,0.31207424,0.05534444,0.44904655,0.6490108,0.10155962,0.20397758,0.5854368,0.26379818,0.103111684,0.101940125,0.3814015,0.2832979,0.23467727,0.40270343,0.3868476,0.45356822
120,0.31551984,0.0,0.2665579,0.014777891,0.28096706,0.27571166,0.18143922,0.20574676,0.032654688,0.14835376,0.16738112,0.09624033,0.0,0.15552141,0.123254284,0.26381576,0.22263214,0.043234363,0.80885345,0.3516003
123,0.26107633,0.39429992,0.0,0.17257859,0.4988984,0.3419236,0.75632435,0.28000203,0.0,0.53576994,0.20880924,0.13563025,0.9223275,0.080944225,0.22530746,0.3046981,0.2995153,0.086547785,0.66332096,0.40422702
124,0.14119788,0.40558797,0.19296467,0.24834646,0.43914694,0.16042325,0.51318693,0.27090102,0.05050046,0.22878626,0.32660905,0.09883641,0.35358655,0.17224692,0.13511984,0.30750182,0.13887146,0.21972159,0.3362085,0.21829008
126,0.009459801,0.027188122,0.0,0.21815653,0.42011237,0.22648957,0.45188403,0.21572101,0.016649611,0.25720018,0.18709174,0.21814638,0.313571,0.0010722429,0.104603186,0.23839796,0.10029951,0.15073726,0.57855874,0.5119193
127,0.22756395,0.027744204,0.37003174,0.044881478,0.39687005,0.42339826,0.25951162,0.46440762,0.26141515,0.1852082,0.14866036,0.059581645,0.17384398,0.54238594,0.060218584,0.2843557,0.10968863,0.071625404,1.261275,0.2873549
128,0.43987477,0.26728535,0.0,0.35455555,0.4944529,0.23223898,0.4866867,0.23926674,0.2292653,0.14809713,0.39072797,0.121634886,0.59962934,0.64782196,0.42390862,0.456069,0.021592453,0.27154657,0.4468388,0.2853334
129,0.20960897,0.040329754,0.0,0.02886711,0.39166862,0.1211273,0.81619686,0.55999184,0.2694442,0.27214003,0.05996075,0.0,0.4117811,0.5059098,0.12368873,0.4866045,0.100595154,0.07082849,0.4965613,0.115384
133,0.3503919,0.24032795,0.0,0.0,0.3559864,0.074819736,0.5507965,0.11687806,0.045578882,0.39430186,0.17951073,0.2100788,0.21735303,0.3411706,0.3309049,0.5185261,0.0,0.15433413,0.3287224,0.23589556
135,0.0,0.039826006,0.0,0.04451309,0.5097575,0.3543475,0.43205875,0.38105223,0.08944281,0.31788048,0.25563428,0.16067107,0.28412747,0.11427732,0.21295254,0.4886765,0.0,0.2377907,0.57806665,0.6100348
136,0.21569064,0.64666104,0.3208418,0.0,0.31840062,0.0,0.7582542,0.2777694,0.1852588,0.060167253,0.2968357,0.0,0.07161601,0.23232083,0.28629988,0.70862496,0.23587713,0.18645349,0.14750937,0.23557703
137,0.20291919,0.34710765,0.0,0.29595482,0.27879682,0.0,0.33264017,0.09426677,0.11526642,0.0,0.17176715,0.2872635,0.046222873,0.3574515,0.39052978,0.39392805,0.18733507,0.2493104,0.095158085,0.0
138,0.12725835,0.4668659,0.08742641,0.25138825,0.6199539,0.2123335,0.35724068,0.26879835,0.2530099,0.27015758,0.193641,0.24941641,0.31183594,0.3519774,0.2822799,0.27597484,0.109485894,0.260554,0.6349227,0.10522656
139,0.268419,0.10014841,0.34656346,0.030397564,0.5233414,0.41585362,0.49020994,0.4768565,0.09159543,0.3249794,0.30772266,0.12973626,0.45726073,0.3174293,0.13753043,0.5082165,0.17419988,0.32348496,0.28845218,0.19504271
141,0.015416965,0.0,0.0,0.10043669,0.32728451,0.53537774,0.17184716,0.18163778,0.0,0.19777259,0.2582073,0.14285989,0.18130806,0.0,0.15399571,0.33477765,0.102573544,0.064262964,0.11794934,0.37103283
142,0.3423933,0.29219216,0.0,0.3279583,0.7038568,0.25513825,0.44775116,0.52061045,0.123398386,0.18906409,0.46311644,0.19549978,0.48956263,0.17016764,0.23219088,0.22088797,0.0,0.37874845,0.5675298,0.24632199
144,0.839913,0.14855021,0.0,0.21654277,0.23553908,0.32377416,0.58602345,0.2928091,0.34675714,0.3678269,0.2833815,0.1654448,0.35305607,0.6076153,0.36617267,0.7504363,0.13328654,0.11673028,0.4046623,0.44141388
146,0.42429024,0.74183017,0.0,0.29603386,0.6598574,0.18141252,0.47479433,0.41344765,0.026449114,0.27211267,0.30001575,0.49209338,0.72863674,0.0,0.128555,0.06787765,0.0,0.38434562,0.7362317,0.3286705
147,0.07164796,0.034115493,0.010197818,0.14839686,0.587049,0.21006179,0.39202672,0.27518457,0.0026291087,0.36636183,0.13667719,0.19522113,0.45690504,0.21408804,0.21880049,0.35175568,0.03190589,0.11358025,0.76281095,0.18927728
149,0.2119219,0.9446669,0.30550042,0.30164886,0.2586618,0.43623555,0.30542177,0.45589805,0.14078242,0.27049673,0.51717025,0.35346353,0.3811726,0.1346908,0.20957975,0.4941597,0.043994844,0.18227732,0.9550304,0.7334879
150,0.0,0.0,0.12567793,0.24938239,0.44260925,0.3292931,0.33978316,0.21761037,0.09343662,0.27418166,0.1302854,0.108915776,0.23829156,0.123358876,0.12234695,0.35218078,0.26049155,0.09982949,0.65459,0.28379053
153,0.015888363,0.0,0.011980623,0.036474824,0.33487877,0.31384283,0.26075217,0.3181436,0.1574099,0.08250353,0.34599584,0.0,0.02606047,0.37580258,0.3468382,0.66559017,0.19108999,0.12382948,0.33834147,0.10708813
155,0.22944686,0.10397431,0.06405154,0.20751236,0.5156152,0.1289053,0.48564625,0.36594304,0.0,0.38485244,0.20686857,0.0,0.39539117,0.012085274,0.3304464,0.3265772,0.20353699,0.10289215,1.143323,0.4173448
158,0.49638385,0.5948468,0.0,0.5494028,0.884087,0.074316606,0.4938957,0.10798602,0.0,0.7273725,0.30350885,0.31095907,0.24288782,0.0,0.33493686,0.22145718,0.11670204,0.42074057,0.26477864,0.8263206
159,0.0,0.32800806,0.0,0.2839582,0.3382524,0.0,0.3374583,0.037690755,0.08858975,0.031911746,0.350066,0.29004595,0.1442954,0.41513622,0.38099602,0.383098,0.0016561002,0.119990386,0.7168474,0.022469908
161,0.4612776,0.07745159,0.0,0.12652962,0.4324894,0.24129236,0.39230955,0.3084724,0.013874777,0.4472858,0.19563526,0.108030826,0.6768677,0.07805288,0.20552705,0.2442262,0.07710584,0.105194695,0.42785752,0.36502898
163,0.061099708,0.16004431,0.0,0.20247091,0.35961056,0.26868823,0.2815016,0.13775626,0.0,0.25252548,0.19058633,0.26257572,0.26922947,0.0,0.11819184,0.14984752,0.13841297,0.11224546,0.7626843,0.58804196
166,0.43548644,0.5092157,0.0,0.35925084,0.4774338,0.13923812,0.4294008,0.052313466,0.013622023,0.20620131,0.34866652,0.38688338,0.45210072,0.039216243,0.4174396,0.103848115,0.2588336,0.24260062,0.19249555,0.1418932
168,0.18699095,0.012878269,0.0,0.17501815,0.3648101,0.15907231,0.74112606,0.4344126,0.21162963,0.19491392,0.040800247,0.0,0.51386696,0.34781224,0.19141911,0.5583853,0.095467076,0.07176898,0.24279809,0.2452264
169,0.0023944527,0.42662054,0.0,0.011081822,0.42082542,0.1788935,0.41394162,0.44029355,0.15000567,0.18764392,0.24087094,0.076092646,0.39174718,0.19692953,0.08812885,0.21669555,0.04446718,0.0649556,0.37406865,0.15345041
170,0.17569026,0.21958578,0.0,0.16806568,0.30503622,0.11872906,0.4116454,0.012489421,0.04041864,0.027711526,0.4729642,0.24013638,0.23028126,0.12971903,0.3276846,0.28892887,0.26366806,0.17241979,0.06633112,0.15728089
171,0.29814887,0.24901605,0.0,0.19073598,0.45190603,0.39576632,0.39133555,0.25342867,0.21714434,0.17997658,0.24097,0.15807287,0.049421974,0.34997904,0.24125467,0.3151121,0.2802016,0.06694529,0.22797728,0.1847621
175,0.5294816,0.08980796,0.15242003,0.009533435,0.16025206,0.2164737,0.32916188,0.38775384,0.029100984,0.26071393,0.25486225,0.18224011,0.44536778,0.16612886,0.14175618,0.28779304,0.06770613,0.0,1.1429341,0.38619584
176,0.41127166,0.16468829,0.0,0.2250293,0.48459566,0.0,0.20444691,0.26019534,0.26848617,0.13858223,0.18084759,0.18806082,0.0,0.46599776,0.39225,0.39519227,0.1844908,0.238069,0.75545514,0.28837168
178,0.0,0.21212307,0.27849156,0.0,0.438262,0.13091758,0.8157345,0.16408172,0.46543202,0.11714867,0.09093824,0.0,0.19614531,0.662339,0.3486817,0.7047763,0.0,0.07037216,0.08338703,0.05935146
182,0.19214523,0.04497868,0.0,0.029261887,0.45205396,0.37582877,0.27805942,0.3954403,0.05293537,0.2362952,0.15741475,0.13920917,0.2184486,0.13822582,0.119277775,0.36076355,0.09319967,0.18695503,1.0073771,0.3282827
183,0.10171737,0.086342186,0.011176944,0.1668608,0.28952703,0.2205491,0.26739034,0.5279331,0.0058919564,0.09403455,0.27321848,0.2554395,0.4148581,0.08483687,0.078546315,0.10018729,0.028550431,0.042611778,0.47433978,0.32150894
188,0.07046351,0.0,0.094101444,0.0,0.2749509,0.2382124,0.35878104,0.34179932,0.0,0.19750753,0.07680552,0.1627233,0.49953127,0.0,0.0,0.04858446,0.1715836,0.0,1.1209939,0.32004863
189,0.3906174,0.39471674,0.15766555,0.402175,0.64840907,0.2405931,0.42173803,0.18741684,0.12828836,0.19485316,0.24442856,0.37089562,0.23147231,0.14686757,0.19908093,0.3180141,0.27494943,0.26614884,0.11087066,0.18300341
190,0.26351583,0.0,0.0,0.10109252,0.28052154,0.16094172,0.6012927,0.39337468,0.04465308,0.12669563,0.08367692,0.10441457,0.5994203,0.11049974,0.07361901,0.22041315,0.049385987,0.074051134,0.3047664,0.19344847
193,0.89779866,0.46800673,0.0,0.17505984,0.06994881,0.38356277,0.015808232,0.41088003,0.0028403737,0.31898645,0.42978317,0.4397948,0.106158,0.045323268,0.14516312,0.57964075,0.10023079,0.075021096,0.5491458,0.4077865
197,0.49987167,0.0,0.005049348,0.0,0.20571849,0.34503645,0.45579505,0.47130504,0.14924553,0.34291956,0.12804438,0.12491882,0.338601,0.24683096,0.055048544,0.36559233,0.20232026,0.06964835,0.96741706,0.5038942
199,0.0,0.35223073,0.122320145,0.28763723,0.3566404,0.12843046,0.049132645,0.0,0.0,0.0,0.0,0.32079047,0.2180591,0.0,0.06255135,0.16271013,0.0,0.012575053,0.22083557,0.13783339
200,0.4224031,0.30408645,0.0,0.12718402,0.5265742,0.410392,0.34111315,0.7456835,0.12016549,0.36165372,0.35960466,0.018590175,0.6744928,0.26571578,0.13640554,0.30679032,0.016786322,0.1584779,0.6189341,0.1572712
205,0.0,0.0,0.0,0.0,0.3714389,0.24906516,0.20275664,0.31807104,0.017369501,0.16212893,0.3133574,0.18807532,0.2960908,0.10700856,0.06828283,0.1765424,0.1330395,0.22104746,0.5437081,0.21739264
